Year,Month,Operating_Airline,Passenger_Count
2020,07,Air India Limited,16900
2020,07,Air New Zealand,870
2020,07,Alaska Airlines,42462
2020,07,All Nippon Airways,3748
2020,07,American Airlines,179068
2020,07,Asiana Airlines,6642
2020,07,British Airways,4606
2020,07,Cathay Pacific,3668
2020,07,China Airlines,1492
2020,07,Delta Air Lines,138716
2020,07,EVA Airways,4872
2020,07,Frontier Airlines,31606
2020,07,Hawaiian Airlines,10228
2020,07,Horizon Air,29144
2020,07,Japan Airlines,1828
2020,07,JetBlue Airways,56362
2020,07,KLM Royal Dutch Airlines,2982
2020,07,Korean Air Lines,6540
2020,07,Lufthansa German Airlines,3492
2020,07,Philippine Airlines,9034
2020,07,SAS Airlines,1426
2020,07,SkyWest Airlines,354068
2020,07,Southwest Airlines,121096
2020,07,Sun Country Airlines,11162
2020,07,Swissport USA,1650
2020,07,"TACA International Airlines, S.A.",292
2020,07,Turkish Airlines,6304
2020,07,United Airlines,469460
2020,08,Aeromexico,5946
2020,08,Air Canada,6798
2020,08,Air France,4726
2020,08,Air India Limited,13250
2020,08,Air New Zealand,2080
2020,08,Alaska Airlines,80130
2020,08,All Nippon Airways,3546
2020,08,American Airlines,164540
2020,08,Asiana Airlines,5490
2020,08,British Airways,4900
2020,08,Cathay Pacific,2162
2020,08,China Airlines,1470
2020,08,China Southern,578
2020,08,Delta Air Lines,155524
2020,08,EVA Airways,7018
2020,08,Frontier Airlines,26748
2020,08,Hawaiian Airlines,8472
2020,08,Horizon Air,29266
2020,08,Japan Airlines,1436
2020,08,JetBlue Airways,47410
2020,08,KLM Royal Dutch Airlines,3498
2020,08,Korean Air Lines,6690
2020,08,Lufthansa German Airlines,4260
2020,08,Philippine Airlines,6728
2020,08,SAS Airlines,1860
2020,08,SkyWest Airlines,361284
2020,08,Southwest Airlines,123318
2020,08,Sun Country Airlines,5564
2020,08,Swissport USA,932
2020,08,"TACA International Airlines, S.A.",278
2020,08,Turkish Airlines,13958
2020,08,United Airlines,605296
2020,09,Aeromexico,7718
2020,09,Air Canada,7508
2020,09,Air France,4282
2020,09,Air India Limited,12350
2020,09,Air New Zealand,1646
2020,09,Alaska Airlines,86880
2020,09,All Nippon Airways,2764
2020,09,American Airlines,183684
2020,09,Asiana Airlines,3478
2020,09,British Airways,4556
2020,09,Cathay Pacific,2656
2020,09,China Airlines,1710
2020,09,China Southern,440
2020,09,Delta Air Lines,137596
2020,09,EVA Airways,5858
2020,09,Frontier Airlines,44894
2020,09,Hawaiian Airlines,6698
2020,09,Horizon Air,27564
2020,09,Japan Airlines,1482
2020,09,JetBlue Airways,46444
2020,09,KLM Royal Dutch Airlines,2934
2020,09,Korean Air Lines,4784
2020,09,Lufthansa German Airlines,1934
2020,09,Philippine Airlines,5632
2020,09,SAS Airlines,1440
2020,09,SkyWest Airlines,412168
2020,09,Southwest Airlines,118032
2020,09,Sun Country Airlines,6276
2020,09,Swiss International,1456
2020,09,"TACA International Airlines, S.A.",1666
2020,09,Turkish Airlines,16900
2020,09,United Airlines,648554
2020,10,Aeromexico,16310
2020,10,Air Canada,7842
2020,10,Air France,3796
2020,10,Air India Limited,16234
2020,10,Air New Zealand,196
2020,10,Alaska Airlines,92372
2020,10,All Nippon Airways,2984
2020,10,American Airlines,210410
2020,10,Asiana Airlines,3182
2020,10,British Airways,4714
2020,10,Cathay Pacific,2154
2020,10,China Airlines,1878
2020,10,Delta Air Lines,145092
2020,10,EVA Airways,5354
2020,10,Frontier Airlines,53726
2020,10,Hawaiian Airlines,14508
2020,10,Horizon Air,41198
2020,10,Japan Airlines,1750
2020,10,JetBlue Airways,65776
2020,10,KLM Royal Dutch Airlines,3224
2020,10,Korean Air Lines,5048
2020,10,Lufthansa German Airlines,804
2020,10,Philippine Airlines,4388
2020,10,SAS Airlines,1388
2020,10,SkyWest Airlines,465088
2020,10,Southwest Airlines,128746
2020,10,Sun Country Airlines,8876
2020,10,Swiss International,1504
2020,10,Swissport USA,60
2020,10,"TACA International Airlines, S.A.",7028
2020,10,TAP Air Portugal,1664
2020,10,Turkish Airlines,15632
2020,10,United Airlines,814838
2020,11,Aeromexico,16586
2020,11,Air Canada,6992
2020,11,Air France,576
2020,11,Air India Limited,17762
2020,11,Alaska Airlines,87134
2020,11,All Nippon Airways,3034
2020,11,American Airlines,203428
2020,11,Asiana Airlines,3232
2020,11,British Airways,1376
2020,11,"COPA Airlines, Inc.",1984
2020,11,Cathay Pacific,2574
2020,11,China Airlines,1968
2020,11,Delta Air Lines,137792
2020,11,EVA Airways,6330
2020,11,Frontier Airlines,51464
2020,11,Hawaiian Airlines,19720
2020,11,Horizon Air,27764
2020,11,Japan Airlines,2340
2020,11,JetBlue Airways,64678
2020,11,KLM Royal Dutch Airlines,2950
2020,11,Korean Air Lines,4102
2020,11,Lufthansa German Airlines,2902
2020,11,Philippine Airlines,8092
2020,11,SAS Airlines,970
2020,11,SkyWest Airlines,420712
2020,11,Southwest Airlines,116928
2020,11,Sun Country Airlines,7680
2020,11,Swiss International,1342
2020,11,Swissport USA,62
2020,11,"TACA International Airlines, S.A.",11142
2020,11,TAP Air Portugal,640
2020,11,Turkish Airlines,14864
2020,11,United Airlines,855514
2020,12,Aeromexico,24888
2020,12,Air Canada,9402
2020,12,Air France,3946
2020,12,Air India Limited,18748
2020,12,Alaska Airlines,63752
2020,12,All Nippon Airways,4928
2020,12,American Airlines,155674
2020,12,Asiana Airlines,3080
2020,12,British Airways,3396
2020,12,"COPA Airlines, Inc.",6054
2020,12,Cathay Pacific,2444
2020,12,China Airlines,2002
2020,12,Delta Air Lines,120344
2020,12,EVA Airways,5012
2020,12,Frontier Airlines,29924
2020,12,Hawaiian Airlines,17000
2020,12,Horizon Air,17950
2020,12,Japan Airlines,3258
2020,12,JetBlue Airways,50166
2020,12,KLM Royal Dutch Airlines,4576
2020,12,Korean Air Lines,3776
2020,12,Lufthansa German Airlines,5430
2020,12,Philippine Airlines,8624
2020,12,Qatar Airways,4758
2020,12,SAS Airlines,1674
2020,12,Singapore Airlines,600
2020,12,SkyWest Airlines,345804
2020,12,Southwest Airlines,85864
2020,12,Sun Country Airlines,5400
2020,12,Swiss International,2632
2020,12,"TACA International Airlines, S.A.",9794
2020,12,Turkish Airlines,15438
2020,12,United Airlines,801108
2021,01,Aeromexico,22146
2021,01,Air Canada,7042
2021,01,Air France,4320
2021,01,Air India Limited,25492
2021,01,Alaska Airlines,68794
2021,01,All Nippon Airways,4310
2021,01,American Airlines,128644
2021,01,Asiana Airlines,3210
2021,01,British Airways,3396
2021,01,"COPA Airlines, Inc.",5140
2021,01,Cathay Pacific,2188
2021,01,China Airlines,2458
2021,01,Delta Air Lines,104490
2021,01,EVA Airways,4192
2021,01,Frontier Airlines,20604
2021,01,Hawaiian Airlines,15920
2021,01,Horizon Air,21024
2021,01,Japan Airlines,2546
2021,01,JetBlue Airways,40836
2021,01,KLM Royal Dutch Airlines,3048
2021,01,Korean Air Lines,4976
2021,01,Lufthansa German Airlines,3840
2021,01,Philippine Airlines,6128
2021,01,Qatar Airways,8742
2021,01,SAS Airlines,856
2021,01,Singapore Airlines,1476
2021,01,SkyWest Airlines,271484
2021,01,Southwest Airlines,66240
2021,01,Sun Country Airlines,1878
2021,01,Swiss International,2118
2021,01,"TACA International Airlines, S.A.",9990
2021,01,Turkish Airlines,15336
2021,01,United Airlines,656952
2021,02,Aeromexico,8616
2021,02,Air Canada,2084
2021,02,Air France,1692
2021,02,Air India Limited,24932
2021,02,Alaska Airlines,64328
2021,02,All Nippon Airways,1490
2021,02,American Airlines,113520
2021,02,Asiana Airlines,2020
2021,02,British Airways,1728
2021,02,"COPA Airlines, Inc.",1954
2021,02,Cathay Pacific,916
2021,02,China Airlines,1264
2021,02,Delta Air Lines,115828
2021,02,EVA Airways,2636
2021,02,Frontier Airlines,22500
2021,02,Hawaiian Airlines,16994
2021,02,Horizon Air,19524
2021,02,Japan Airlines,2110
2021,02,Jazz Aviation,1914
2021,02,JetBlue Airways,40282
2021,02,KLM Royal Dutch Airlines,1468
2021,02,Korean Air Lines,3116
2021,02,Lufthansa German Airlines,2394
2021,02,Philippine Airlines,5102
2021,02,Qatar Airways,7412
2021,02,SAS Airlines,490
2021,02,Singapore Airlines,1454
2021,02,SkyWest Airlines,331380
2021,02,Southwest Airlines,76974
2021,02,Swiss International,1110
2021,02,"TACA International Airlines, S.A.",7434
2021,02,Turkish Airlines,12002
2021,02,United Airlines,575980
2021,03,Aeromexico,15218
2021,03,Air France,2250
2021,03,Air India Limited,31642
2021,03,Alaska Airlines,120896
2021,03,All Nippon Airways,2266
2021,03,American Airlines,246888
2021,03,Asiana Airlines,2302
2021,03,British Airways,2216
2021,03,"COPA Airlines, Inc.",280
2021,03,China Airlines,1804
2021,03,Delta Air Lines,171696
2021,03,EVA Airways,4778
2021,03,Emirates,7116
2021,03,Frontier Airlines,61774
2021,03,Hawaiian Airlines,29738
2021,03,Horizon Air,16722
2021,03,Japan Airlines,3382
2021,03,Jazz Aviation,1126
2021,03,JetBlue Airways,57908
2021,03,KLM Royal Dutch Airlines,1992
2021,03,Korean Air Lines,2838
2021,03,Lufthansa German Airlines,3488
2021,03,Philippine Airlines,6594
2021,03,Qatar Airways,11872
2021,03,SAS Airlines,900
2021,03,Singapore Airlines,2304
2021,03,SkyWest Airlines,466262
2021,03,Southwest Airlines,133976
2021,03,Swiss International,1506
2021,03,"TACA International Airlines, S.A.",9170
2021,03,Turkish Airlines,15738
2021,03,United Airlines,883398
2021,04,Aeromexico,21496
2021,04,Air France,3462
2021,04,Air India Limited,28686
2021,04,Alaska Airlines,235090
2021,04,All Nippon Airways,2310
2021,04,American Airlines,345956
2021,04,Asiana Airlines,2174
2021,04,British Airways,2680
2021,04,China Airlines,1386
2021,04,Delta Air Lines,201614
2021,04,EVA Airways,7090
2021,04,Emirates,8410
2021,04,Frontier Airlines,69490
2021,04,Hawaiian Airlines,43118
2021,04,Horizon Air,17074
2021,04,Japan Airlines,3828
2021,04,Jazz Aviation,1764
2021,04,JetBlue Airways,95986
2021,04,KLM Royal Dutch Airlines,2976
2021,04,Korean Air Lines,2686
2021,04,Lufthansa German Airlines,4684
2021,04,Philippine Airlines,3516
2021,04,Qatar Airways,11634
2021,04,SAS Airlines,1148
2021,04,Singapore Airlines,2786
2021,04,SkyWest Airlines,543326
2021,04,Southwest Airlines,167478
2021,04,Sun Country Airlines,5390
2021,04,Swiss International,2008
2021,04,Swissport USA,62
2021,04,"TACA International Airlines, S.A.",9970
2021,04,Turkish Airlines,15222
2021,04,United Airlines,1047388
2021,05,Aeromexico,24374
2021,05,Air Canada,568
2021,05,Air France,5454
2021,05,Air India Limited,10060
2021,05,Alaska Airlines,197122
2021,05,All Nippon Airways,2184
2021,05,American Airlines,409158
2021,05,Asiana Airlines,3260
2021,05,British Airways,4010
2021,05,China Airlines,342
2021,05,Delta Air Lines,328446
2021,05,EVA Airways,7128
2021,05,Emirates,10740
2021,05,Frontier Airlines,81984
2021,05,Hawaiian Airlines,49500
2021,05,Horizon Air,37600
2021,05,Japan Airlines,4458
2021,05,Jazz Aviation,1764
2021,05,JetBlue Airways,197292
2021,05,KLM Royal Dutch Airlines,5014
2021,05,Korean Air Lines,4652
2021,05,Lufthansa German Airlines,10028
2021,05,Philippine Airlines,7710
2021,05,Qatar Airways,14058
2021,05,SAS Airlines,1522
2021,05,Singapore Airlines,3254
2021,05,SkyWest Airlines,607866
2021,05,Southwest Airlines,219344
2021,05,Sun Country Airlines,16004
2021,05,Swiss International,3128
2021,05,Swissport USA,372
2021,05,"TACA International Airlines, S.A.",11290
2021,05,Turkish Airlines,20620
2021,05,United Airlines,1177736
2021,06,Aeromexico,37150
2021,06,Air Canada,4182
2021,06,Air France,14528
2021,06,Air India Limited,6670
2021,06,Alaska Airlines,254120
2021,06,All Nippon Airways,3644
2021,06,American Airlines,550168
2021,06,Asiana Airlines,5252
2021,06,British Airways,6952
2021,06,Cathay Pacific,3450
2021,06,China Airlines,1132
2021,06,Delta Air Lines,365700
2021,06,EVA Airways,7106
2021,06,Emirates,13648
2021,06,Frontier Airlines,96652
2021,06,Hawaiian Airlines,51962
2021,06,Horizon Air,118038
2021,06,Iberia,176
2021,06,Japan Airlines,6390
2021,06,Jazz Aviation,5230
2021,06,JetBlue Airways,276112
2021,06,KLM Royal Dutch Airlines,12956
2021,06,Korean Air Lines,5940
2021,06,Lufthansa German Airlines,20538
2021,06,Philippine Airlines,9410
2021,06,Qatar Airways,19726
2021,06,SAS Airlines,3760
2021,06,Singapore Airlines,4314
2021,06,SkyWest Airlines,637404
2021,06,Southwest Airlines,270272
2021,06,Sun Country Airlines,44662
2021,06,Swiss International,6436
2021,06,"TACA International Airlines, S.A.",21562
2021,06,TAP Air Portugal,5062
2021,06,Turkish Airlines,32818
2021,06,United Airlines,1567956
2021,07,Aeromexico,45964
2021,07,Air Canada,23818
2021,07,Air France,14528
2021,07,Air India Limited,11628
2021,07,Alaska Airlines,294316
2021,07,All Nippon Airways,6962
2021,07,American Airlines,572306
2021,07,Asiana Airlines,6138
2021,07,British Airways,14250
2021,07,Cathay Pacific,4228
2021,07,China Airlines,1318
2021,07,Delta Air Lines,496562
2021,07,EVA Airways,6694
2021,07,Emirates,17610
2021,07,Frontier Airlines,104356
2021,07,Hawaiian Airlines,54030
2021,07,Horizon Air,180492
2021,07,Iberia,7768
2021,07,Japan Airlines,5894
2021,07,Jazz Aviation,18756
2021,07,JetBlue Airways,346844
2021,07,KLM Royal Dutch Airlines,17052
2021,07,Korean Air Lines,8202
2021,07,Lufthansa German Airlines,25880
2021,07,"Philippine Airline, Inc. (INACTIVE - DO NOT USE)",5906
2021,07,Philippine Airlines,5906
2021,07,Qatar Airways,29930
2021,07,SAS Airlines,7208
2021,07,Singapore Airlines,5092
2021,07,SkyWest Airlines,636454
2021,07,Southwest Airlines,289460
2021,07,Sun Country Airlines,52670
2021,07,Swiss International,14016
2021,07,"TACA International Airlines, S.A.",28226
2021,07,TAP Air Portugal,10406
2021,07,Turkish Airlines,42814
2021,07,United Airlines,2049090
2021,07,WestJet Airlines,1246
2021,08,Aeromexico,42618
2021,08,Air Canada,87154
2021,08,Air France,27666
2021,08,Air India Limited,16976
2021,08,Alaska Airlines,268222
2021,08,All Nippon Airways,7842
2021,08,American Airlines,491194
2021,08,Asiana Airlines,9222
2021,08,British Airways,19864
2021,08,Cathay Pacific,13678
2021,08,China Airlines,1070
2021,08,Delta Air Lines,517544
2021,08,EVA Airways,7086
2021,08,Emirates,15508
2021,08,Frontier Airlines,99340
2021,08,Hawaiian Airlines,50114
2021,08,Horizon Air,144584
2021,08,Iberia,7918
2021,08,Japan Airlines,8286
2021,08,Jazz Aviation,8008
2021,08,JetBlue Airways,308034
2021,08,KLM Royal Dutch Airlines,19190
2021,08,Korean Air Lines,9138
2021,08,Lufthansa German Airlines,30838
2021,08,"Philippine Airline, Inc. (INACTIVE - DO NOT USE)",6753
2021,08,Philippine Airlines,6753
2021,08,Qatar Airways,31022
2021,08,SAS Airlines,7498
2021,08,Singapore Airlines,5288
2021,08,SkyWest Airlines,643122
2021,08,Southwest Airlines,267936
2021,08,Sun Country Airlines,42196
2021,08,Swiss International,4496
2021,08,"TACA International Airlines, S.A.",26510
2021,08,TAP Air Portugal,10704
2021,08,Turkish Airlines,42240
2021,08,United Airlines,1983636
2021,08,WestJet Airlines,9060
2021,09,Aeromexico,44740
2021,09,Air Canada,78922
2021,09,Air France,22742
2021,09,Air India Limited,15456
2021,09,Air New Zealand,644
2021,09,Alaska Airlines,241834
2021,09,All Nippon Airways,5768
2021,09,American Airlines,419366
2021,09,Asiana Airlines,6324
2021,09,British Airways,23962
2021,09,Cathay Pacific,8156
2021,09,China Airlines,568
2021,09,Delta Air Lines,479480
2021,09,EVA Airways,4396
2021,09,Emirates,9972
2021,09,Frontier Airlines,97640
2021,09,Hawaiian Airlines,41614
2021,09,Horizon Air,83342
2021,09,Iberia,6046
2021,09,Japan Airlines,5308
2021,09,Jazz Aviation,7906
2021,09,JetBlue Airways,223774
2021,09,KLM Royal Dutch Airlines,15366
2021,09,Korean Air Lines,6894
2021,09,Lufthansa German Airlines,27998
2021,09,"Philippine Airline, Inc. (INACTIVE - DO NOT USE)",6202
2021,09,Philippine Airlines,6202
2021,09,Qatar Airways,25028
2021,09,SAS Airlines,4530
2021,09,Singapore Airlines,4744
2021,09,SkyWest Airlines,684652
2021,09,Southwest Airlines,268608
2021,09,Sun Country Airlines,16554
2021,09,Swiss International,15918
2021,09,Swissport USA,566
2021,09,"TACA International Airlines, S.A.",19782
2021,09,TAP Air Portugal,8960
2021,09,Turkish Airlines,34944
2021,09,United Airlines,1853990
2021,09,WestJet Airlines,10820
2021,10,Aeromexico,46388
2021,10,Air Canada,85674
2021,10,Air France,21424
2021,10,Air India Limited,16858
2021,10,Air New Zealand,312
2021,10,Alaska Airlines,394132
2021,10,All Nippon Airways,4470
2021,10,American Airlines,471098
2021,10,Asiana Airlines,7020
2021,10,British Airways,25274
2021,10,"COPA Airlines, Inc.",4576
2021,10,Cathay Pacific,3014
2021,10,China Airlines,796
2021,10,Delta Air Lines,524658
2021,10,EVA Airways,4160
2021,10,Emirates,16256
2021,10,Frontier Airlines,100166
2021,10,Hawaiian Airlines,47548
2021,10,Horizon Air,55886
2021,10,Japan Airlines,5282
2021,10,Jazz Aviation,15148
2021,10,JetBlue Airways,238460
2021,10,KLM Royal Dutch Airlines,13828
2021,10,Korean Air Lines,6728
2021,10,Lufthansa German Airlines,24806
2021,10,"Philippine Airline, Inc. (INACTIVE - DO NOT USE)",5827
2021,10,Philippine Airlines,5827
2021,10,Qatar Airways,25618
2021,10,SAS Airlines,3822
2021,10,Singapore Airlines,4958
2021,10,SkyWest Airlines,719550
2021,10,Southwest Airlines,282852
2021,10,Sun Country Airlines,13502
2021,10,Swiss International,12202
2021,10,"TACA International Airlines, S.A.",19336
2021,10,TAP Air Portugal,8362
2021,10,Turkish Airlines,31740
2021,10,United Airlines,2145408
2021,10,Virgin Atlantic,3850
2021,10,WestJet Airlines,6460
2021,11,Aeromexico,46562
2021,11,Air Canada,54120
2021,11,Air France,25382
2021,11,Air India Limited,22760
2021,11,Alaska Airlines,454148
2021,11,All Nippon Airways,6570
2021,11,American Airlines,460474
2021,11,Asiana Airlines,7764
2021,11,British Airways,36842
2021,11,"COPA Airlines, Inc.",13800
2021,11,Cathay Pacific,4352
2021,11,China Airlines,690
2021,11,Delta Air Lines,501612
2021,11,EVA Airways,3754
2021,11,Emirates,31038
2021,11,French Bee,8444
2021,11,Frontier Airlines,97084
2021,11,Hawaiian Airlines,47942
2021,11,Horizon Air,69932
2021,11,Japan Airlines,6954
2021,11,Jazz Aviation,21306
2021,11,JetBlue Airways,238254
2021,11,KLM Royal Dutch Airlines,16670
2021,11,Korean Air Lines,7206
2021,11,Lufthansa German Airlines,33546
2021,11,"Philippine Airline, Inc. (INACTIVE - DO NOT USE)",8066
2021,11,Philippine Airlines,8066
2021,11,Qatar Airways,29212
